/*Owner & Copyrights: Vance King Saxbe. A.*/INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,BEL,26-Jul-2012,750,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,800,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,850,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,900,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,950,PE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1000,PE,0,0,0,0.05,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1050,PE,0,0,0,0.15,0.55,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1100,PE,0,0,0,0.4,2,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1150,PE,0,0,0,1.1,5.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1200,PE,0,0,0,2.65,14.2,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1250,PE,0,0,0,5.75,28.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1300,PE,0,0,0,11.3,51.4,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1350,PE,0,0,0,20.15,81.75,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1400,PE,0,0,0,33.25,118.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1450,PE,0,0,0,51.25,161.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1500,PE,0,0,0,74.4,206.75,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1550,PE,0,0,0,102.65,254.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1600,PE,0,0,0,135.6,302.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1650,PE,0,0,0,172.65,352.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1700,PE,0,0,0,212.95,401.55,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1750,PE,0,0,0,255.9,451,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1800,PE,0,0,0,300.7,500.55,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1850,PE,0,0,0,346.95,550.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1900,PE,0,0,0,394.1,599.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,1950,PE,0,0,0,441.9,649.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,2000,PE,0,0,0,490.1,698.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,2050,PE,0,0,0,538.55,748.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,2100,PE,0,0,0,587.15,797.8,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,2150,PE,0,0,0,635.85,847.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,2200,PE,0,0,0,684.6,896.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,2250,PE,0,0,0,733.4,946.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,2300,PE,0,0,0,782.2,996,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,26-Jul-2012,2350,PE,0,0,0,831,1045.5,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,700,CE,0,0,0,561.35,595.8,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,750,CE,0,0,0,512.55,546.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,800,CE,0,0,0,463.8,497.65,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,850,CE,0,0,0,415.2,448.55,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,900,CE,0,0,0,366.9,399.55,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,950,CE,0,0,0,319.3,350.8,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1000,CE,0,0,0,273,302.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1050,CE,0,0,0,228.8,255.55,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1100,CE,0,0,0,187.6,210.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1150,CE,0,0,0,150.3,168.85,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1200,CE,0,0,0,117.45,131.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1250,CE,0,0,0,89.55,98.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1300,CE,0,0,0,66.65,72.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1350,CE,0,0,0,48.45,50.85,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1400,CE,0,0,0,34.45,34.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1450,CE,0,0,0,23.9,23,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1500,CE,0,0,0,16.25,14.75,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1550,CE,0,0,0,10.85,9.2,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1600,CE,0,0,0,7.1,5.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1650,CE,0,0,0,4.6,3.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1700,CE,0,0,0,2.9,1.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1750,CE,0,0,0,1.8,1.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1800,CE,0,0,0,1.1,0.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1850,CE,0,0,0,0.7,0.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1900,CE,0,0,0,0.4,0.2,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1950,CE,0,0,0,0.25,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2000,CE,0,0,0,0.15,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2050,CE,0,0,0,0.1,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2100,CE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2150,CE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2200,CE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2250,CE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,700,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,750,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,800,PE,0,0,0,0.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,850,PE,0,0,0,0.25,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,900,PE,0,0,0,0.75,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,950,PE,0,0,0,1.95,0.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1000,PE,0,0,0,4.45,1.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1050,PE,0,0,0,9.05,3.4,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1100,PE,0,0,0,16.65,7.55,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1150,PE,0,0,0,28.15,14.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1200,PE,0,0,0,44.1,26.5,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1250,PE,0,0,0,65,43.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1300,PE,0,0,0,90.9,65.4,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1350,PE,0,0,0,121.45,93.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1400,PE,0,0,0,156.25,126.2,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1450,PE,0,0,0,194.55,163.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1500,PE,0,0,0,235.7,204.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1550,PE,0,0,0,279.05,248,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1600,PE,0,0,0,324.1,293.5,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1650,PE,0,0,0,370.4,340.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1700,PE,0,0,0,417.5,388,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1750,PE,0,0,0,465.2,436.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1800,PE,0,0,0,513.3,484.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1850,PE,0,0,0,561.7,533.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1900,PE,0,0,0,610.2,582.65,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,1950,PE,0,0,0,658.85,631.65,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2000,PE,0,0,0,707.55,680.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2050,PE,0,0,0,756.25,729.8,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2100,PE,0,0,0,805.05,778.85,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2150,PE,0,0,0,853.8,827.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2200,PE,0,0,0,902.6,877.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEL,30-Aug-2012,2250,PE,0,0,0,951.4,926.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,280,CE,0,0,0,338.45,102.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,300,CE,0,0,0,319,82.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,320,CE,0,0,0,299.55,62.2,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,340,CE,0,0,0,280.1,42.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,360,CE,0,0,0,260.75,24.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,380,CE,7,11.9,7,11.9,11.9,3,5.83,2500,-1000,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,400,CE,0,0,0,1,3.1,0,0,2000,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,420,CE,0,0,0,8,0.65,0,0,1000,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,440,CE,0,0,0,184.55,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,460,CE,0,0,0,166.35,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,480,CE,0,0,0,148.75,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,500,CE,0,0,0,131.9,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,520,CE,0,0,0,115.95,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,540,CE,0,0,0,101.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,560,CE,0,0,0,87.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,580,CE,0,0,0,74.75,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,600,CE,0,0,0,63.45,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,620,CE,0,0,0,53.4,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,640,CE,0,0,0,44.6,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,660,CE,0,0,0,36.95,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,680,CE,0,0,0,30.35,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,700,CE,0,0,0,24.8,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,720,CE,0,0,0,20.15,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,740,CE,0,0,0,16.2,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,760,CE,0,0,0,13,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,780,CE,0,0,0,10.35,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,800,CE,0,0,0,8.2,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,820,CE,0,0,0,6.45,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,840,CE,0,0,0,5.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,860,CE,0,0,0,3.95,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,880,CE,0,0,0,3.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,280,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,300,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,320,PE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,340,PE,0,0,0,0.05,0.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,360,PE,0,0,0,0.1,1.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,380,PE,0,0,0,5,8.05,0,0,500,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,400,PE,0,0,0,30,20.8,0,0,1000,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,420,PE,0,0,0,0.95,38.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,440,PE,0,0,0,1.75,57.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,460,PE,0,0,0,3,77.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,480,PE,0,0,0,4.85,97.55,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,500,PE,0,0,0,7.45,117.5,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,520,PE,0,0,0,10.95,137.5,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,540,PE,0,0,0,15.5,157.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,560,PE,0,0,0,21.15,177.4,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,580,PE,0,0,0,28.05,197.4,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,600,PE,0,0,0,36.25,217.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,620,PE,0,0,0,45.65,237.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,640,PE,0,0,0,56.25,257.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,660,PE,0,0,0,68.05,277.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,680,PE,0,0,0,80.95,297.2,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,700,PE,0,0,0,94.8,317.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,720,PE,0,0,0,109.6,337.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,740,PE,0,0,0,125.15,357.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,760,PE,0,0,0,141.35,377.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,780,PE,0,0,0,158.15,397,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,800,PE,0,0,0,175.45,417,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,820,PE,0,0,0,193.15,436.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,840,PE,0,0,0,211.25,456.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,860,PE,0,0,0,229.55,476.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,28-Jun-2012,880,PE,0,0,0,248.15,496.85,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,280,CE,0,0,0,259.35,104.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,300,CE,0,0,0,239.9,84.9,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,320,CE,0,0,0,220.5,66.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,340,CE,0,0,0,201.25,49.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,360,CE,0,0,0,182.25,34.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,380,CE,0,0,0,163.7,23,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,400,CE,0,0,0,145.65,14.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,420,CE,0,0,0,128.4,8.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,440,CE,0,0,0,112.1,4.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,460,CE,0,0,0,96.85,2.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,480,CE,0,0,0,82.85,1.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,500,CE,0,0,0,70.2,0.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,520,CE,0,0,0,58.85,0.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,540,CE,0,0,0,48.9,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,560,CE,0,0,0,40.3,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,580,CE,0,0,0,32.9,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,600,CE,0,0,0,26.65,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,620,CE,0,0,0,21.45,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,640,CE,0,0,0,17.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,660,CE,0,0,0,13.55,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,680,CE,0,0,0,10.7,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,700,CE,0,0,0,8.35,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,720,CE,0,0,0,6.5,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,740,CE,0,0,0,5.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,760,CE,0,0,0,3.9,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,780,CE,0,0,0,3,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,800,CE,0,0,0,2.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,820,CE,0,0,0,1.75,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,840,CE,0,0,0,1.35,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,860,CE,0,0,0,1,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,880,CE,0,0,0,0.75,0,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,280,PE,0,0,0,0.05,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,300,PE,0,0,0,0.1,0.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,320,PE,0,0,0,0.25,1.85,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,340,PE,0,0,0,0.5,4.65,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,360,PE,0,0,0,1.05,9.8,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,380,PE,0,0,0,2,17.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,400,PE,0,0,0,3.5,29.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,420,PE,0,0,0,5.8,43,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,440,PE,0,0,0,9,59.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,460,PE,0,0,0,13.3,76.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,480,PE,0,0,0,18.85,95.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,500,PE,0,0,0,25.65,114.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,520,PE,0,0,0,33.9,133.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,540,PE,0,0,0,43.45,153.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,560,PE,0,0,0,54.35,173.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,580,PE,0,0,0,66.5,193.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,600,PE,0,0,0,79.75,212.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,620,PE,0,0,0,94.1,232.8,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,640,PE,0,0,0,109.3,252.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,660,PE,0,0,0,125.25,272.4,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,680,PE,0,0,0,141.9,292.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,700,PE,0,0,0,159.15,312.05,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,720,PE,0,0,0,176.8,331.85,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,740,PE,0,0,0,194.85,351.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,760,PE,0,0,0,213.25,371.5,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,780,PE,0,0,0,231.85,391.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,800,PE,0,0,0,250.7,411.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,820,PE,0,0,0,269.7,430.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,840,PE,0,0,0,288.8,450.75,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,860,PE,0,0,0,308,470.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,26-Jul-2012,880,PE,0,0,0,327.3,490.4,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,280,CE,0,0,0,158.05,107.75,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,300,CE,0,0,0,139.55,89.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,320,CE,0,0,0,121.75,72.7,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,340,CE,0,0,0,104.9,57.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,360,CE,0,0,0,89.25,44.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,380,CE,0,0,0,75,33.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,400,CE,0,0,0,62.2,24.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,420,CE,0,0,0,51,17.2,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,440,CE,0,0,0,41.35,12,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,460,CE,0,0,0,33.15,8.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,480,CE,0,0,0,26.35,5.45,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,500,CE,0,0,0,20.7,3.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,520,CE,0,0,0,16.2,2.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,540,CE,0,0,0,12.5,1.5,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,560,CE,0,0,0,9.65,0.95,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,580,CE,0,0,0,7.35,0.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,600,CE,0,0,0,5.6,0.35,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,620,CE,0,0,0,4.2,0.25,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,640,CE,0,0,0,3.15,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,280,PE,0,0,0,0.9,1.1,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,300,PE,0,0,0,1.9,2.6,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,320,PE,0,0,0,3.65,5.3,0,0,0,0,21-JUN-2012,
OPTSTK,BEML,30-Aug-2012,340,PE,0,0,0,6.3,9.7,0,0,0,0,21-JUN-2012,
