INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,TCS,25-Oct-2012,800,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,850,PE,0,0,0,0.1,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,900,PE,0,0,0,0.35,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,950,PE,0,0,0,1.2,0.5,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1000,PE,0,0,0,3.35,1.55,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1050,PE,0,0,0,7.95,4.05,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1100,PE,0,0,0,16.25,9.15,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1150,PE,0,0,0,29.55,18.1,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1200,PE,0,0,0,48.85,32.2,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1250,PE,0,0,0,74.35,52.2,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1300,PE,0,0,0,105.75,78.35,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1350,PE,0,0,0,142.25,110.3,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1400,PE,0,0,0,182.75,147.15,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1450,PE,0,0,0,226.25,187.95,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1500,PE,0,0,0,271.8,231.6,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1550,PE,0,0,0,318.75,277.25,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1600,PE,0,0,0,366.5,324.25,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1650,PE,0,0,0,414.75,372.1,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1700,PE,0,0,0,463.3,420.4,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1750,PE,0,0,0,512,469,0,0,0,0,31-JUL-2012,
OPTSTK,TCS,25-Oct-2012,1800,PE,0,0,0,560.8,517.75,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,340,CE,0,0,0,341.85,375.6,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,360,CE,0,0,0,322.4,355.75,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,380,CE,0,0,0,303.05,335.9,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,400,CE,0,0,0,283.8,316.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,420,CE,0,0,0,264.75,296.15,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,440,CE,0,0,0,245.95,276.3,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,460,CE,0,0,0,227.45,256.45,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,480,CE,0,0,0,209.45,236.6,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,500,CE,0,0,0,191.9,216.75,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,520,CE,0,0,0,175.05,196.9,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,540,CE,0,0,0,158.85,177.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,560,CE,0,0,0,143.5,157.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,580,CE,0,0,0,129,137.35,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,600,CE,0,0,0,115.4,117.5,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,620,CE,0,0,0,102.75,97.8,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,640,CE,0,0,0,91.1,78.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,660,CE,0,0,0,80.4,59.9,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,680,CE,0,0,0,70.65,43.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,700,CE,0,0,0,46.45,28.7,0,0,3000,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,720,CE,18.75,18.75,18.75,18.75,18.75,1,3.69,1500,500,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,740,CE,0,0,0,20.15,9.85,0,0,1000,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,760,CE,0,0,0,40.55,5.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,780,CE,0,0,0,34.95,2.35,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,800,CE,0,0,0,4.75,1,0,0,500,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,820,CE,0,0,0,25.8,0.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,840,CE,0,0,0,22.05,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,860,CE,0,0,0,18.8,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,880,CE,0,0,0,16,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,900,CE,0,0,0,13.6,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,920,CE,0,0,0,11.5,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,940,CE,0,0,0,9.7,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,960,CE,0,0,0,8.2,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,340,PE,0,0,0,0.1,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,360,PE,0,0,0,0.15,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,380,PE,0,0,0,0.35,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,400,PE,0,0,0,0.6,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,420,PE,0,0,0,1.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,440,PE,0,0,0,1.8,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,460,PE,0,0,0,2.85,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,480,PE,0,0,0,4.3,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,500,PE,0,0,0,6.35,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,520,PE,0,0,0,8.95,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,540,PE,0,0,0,12.3,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,560,PE,0,0,0,16.45,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,580,PE,0,0,0,21.5,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,600,PE,0,0,0,27.4,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,620,PE,0,0,0,34.25,0.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,640,PE,0,0,0,42.1,0.65,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,660,PE,0,0,0,50.95,2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,680,PE,0,0,0,60.7,5,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,700,PE,0,0,0,71.4,10.5,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,720,PE,0,0,0,83,19.3,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,740,PE,0,0,0,95.45,31.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,760,PE,0,0,0,108.65,46.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,780,PE,0,0,0,122.6,63.55,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,800,PE,0,0,0,137.3,82.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,820,PE,0,0,0,152.5,101.35,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,840,PE,0,0,0,168.3,120.95,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,860,PE,0,0,0,184.55,140.7,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,880,PE,0,0,0,201.25,160.55,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,900,PE,0,0,0,218.35,180.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,920,PE,0,0,0,235.8,200.25,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,940,PE,0,0,0,253.55,220.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,30-Aug-2012,960,PE,0,0,0,271.5,239.95,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,340,CE,0,0,0,369.25,378.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,360,CE,0,0,0,349.7,358.35,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,380,CE,0,0,0,330.15,338.65,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,400,CE,0,0,0,310.65,318.95,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,420,CE,0,0,0,291.1,299.25,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,440,CE,0,0,0,271.6,279.55,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,460,CE,0,0,0,252.15,259.8,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,480,CE,0,0,0,232.75,240.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,500,CE,0,0,0,213.5,220.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,520,CE,0,0,0,194.5,200.7,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,540,CE,0,0,0,175.85,181,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,560,CE,0,0,0,157.65,161.3,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,580,CE,0,0,0,140.05,141.7,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,600,CE,0,0,0,123.3,122.25,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,620,CE,0,0,0,107.5,103.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,640,CE,0,0,0,92.75,84.85,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,660,CE,0,0,0,79.2,67.65,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,680,CE,0,0,0,66.95,52.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,700,CE,0,0,0,56,38.55,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,720,CE,0,0,0,46.35,27.35,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,740,CE,0,0,0,38,18.6,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,760,CE,0,0,0,30.85,12.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,780,CE,0,0,0,24.8,7.55,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,800,CE,0,0,0,19.8,4.5,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,820,CE,0,0,0,15.65,2.6,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,840,CE,0,0,0,12.25,1.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,860,CE,0,0,0,9.55,0.75,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,880,CE,0,0,0,7.35,0.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,900,CE,0,0,0,5.6,0.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,920,CE,0,0,0,4.3,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,940,CE,0,0,0,3.25,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,960,CE,0,0,0,2.45,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,340,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,360,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,380,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,400,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,420,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,440,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,460,PE,0,0,0,0.15,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,480,PE,0,0,0,0.3,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,500,PE,0,0,0,0.6,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,520,PE,0,0,0,1.1,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,540,PE,0,0,0,2,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,560,PE,0,0,0,3.3,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,580,PE,0,0,0,5.3,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,600,PE,0,0,0,8.05,0.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,620,PE,0,0,0,11.75,1.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,640,PE,0,0,0,16.55,2.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,660,PE,0,0,0,22.55,4.9,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,680,PE,0,0,0,29.8,9.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,700,PE,0,0,0,38.4,15.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,720,PE,0,0,0,48.35,23.8,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,740,PE,0,0,0,59.5,34.75,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,760,PE,0,0,0,71.9,47.95,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,780,PE,0,0,0,85.35,63.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,800,PE,0,0,0,99.9,79.75,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,820,PE,0,0,0,115.25,97.55,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,840,PE,0,0,0,131.4,116.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,860,PE,0,0,0,148.2,135.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,880,PE,0,0,0,165.6,154.45,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,900,PE,0,0,0,183.4,174,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,920,PE,0,0,0,201.6,193.6,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,940,PE,0,0,0,220.05,213.25,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,27-Sep-2012,960,PE,0,0,0,238.8,232.95,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,340,CE,0,0,0,383.7,380.45,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,360,CE,0,0,0,364.15,360.85,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,380,CE,0,0,0,344.6,341.3,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,400,CE,0,0,0,325.05,321.75,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,420,CE,0,0,0,305.5,302.15,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,440,CE,0,0,0,285.95,282.6,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,460,CE,0,0,0,266.4,263.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,480,CE,0,0,0,246.85,243.45,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,500,CE,0,0,0,227.35,223.9,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,520,CE,0,0,0,207.85,204.35,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,540,CE,0,0,0,188.4,184.8,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,560,CE,0,0,0,169.1,165.35,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,580,CE,0,0,0,150,146.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,600,CE,0,0,0,131.35,127.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,620,CE,0,0,0,113.35,108.7,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,640,CE,0,0,0,96.2,91.15,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,660,CE,0,0,0,80.2,74.75,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,680,CE,0,0,0,65.6,59.85,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,700,CE,0,0,0,52.6,46.65,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,720,CE,0,0,0,41.35,35.45,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,740,CE,0,0,0,31.8,26.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,760,CE,0,0,0,24,18.85,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,780,CE,0,0,0,17.7,13.25,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,800,CE,0,0,0,12.85,9,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,820,CE,0,0,0,9.1,6,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,840,CE,0,0,0,6.35,3.85,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,860,CE,0,0,0,4.35,2.45,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,880,CE,0,0,0,2.95,1.5,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,900,CE,0,0,0,1.95,0.9,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,920,CE,0,0,0,1.25,0.55,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,940,CE,0,0,0,0.8,0.3,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,960,CE,0,0,0,0.5,0.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,340,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,360,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,380,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,400,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,420,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,440,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,460,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,480,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,500,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,520,PE,0,0,0,0.1,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,540,PE,0,0,0,0.2,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,560,PE,0,0,0,0.4,0.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,580,PE,0,0,0,0.9,0.5,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,600,PE,0,0,0,1.8,1.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,620,PE,0,0,0,3.3,2.25,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,640,PE,0,0,0,5.7,4.25,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,660,PE,0,0,0,9.25,7.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,680,PE,0,0,0,14.25,12.1,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,700,PE,0,0,0,20.75,18.5,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,720,PE,0,0,0,29.05,26.85,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,740,PE,0,0,0,39.05,37.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,760,PE,0,0,0,50.8,49.4,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,780,PE,0,0,0,64.05,63.35,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,800,PE,0,0,0,78.75,78.7,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,820,PE,0,0,0,94.55,95.2,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,840,PE,0,0,0,111.35,112.7,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,860,PE,0,0,0,128.9,130.85,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,880,PE,0,0,0,147,149.45,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,900,PE,0,0,0,165.55,168.45,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,920,PE,0,0,0,184.45,187.65,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,940,PE,0,0,0,203.55,207,0,0,0,0,31-JUL-2012,
OPTSTK,TECHM,25-Oct-2012,960,PE,0,0,0,222.8,226.4,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,130,CE,0,0,0,95.9,92.9,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,140,CE,0,0,0,86.25,83,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,150,CE,0,0,0,76.7,73.05,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,160,CE,0,0,0,67.35,63.15,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,170,CE,0,0,0,58.35,53.3,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,180,CE,0,0,0,49.85,43.65,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,190,CE,0,0,0,41.95,34.4,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,200,CE,0,0,0,29.4,25.9,0,0,2000,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,210,CE,26.6,26.6,14.1,15.75,15.75,12,27.44,8000,4000,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,220,CE,19.25,19.25,8,8.9,8.9,163,377.31,78000,56000,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,230,CE,11.45,12.25,3.9,4.65,4.65,631,1493.11,151000,69000,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,240,CE,6.4,7,1.85,2.1,2.1,556,1356.39,210000,98000,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,250,CE,2.8,3.3,0.8,0.9,0.9,146,367.73,72000,32000,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,260,CE,1.3,1.3,0.3,0.4,0.4,10,26.06,5000,2000,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,270,CE,0,0,0,6.3,0.8,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,280,CE,0,0,0,4.7,0.4,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,290,CE,0,0,0,3.5,0.2,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,300,CE,0,0,0,2.55,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,130,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,140,PE,0,0,0,0.15,0,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,150,PE,0,0,0,0.35,0,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,160,PE,0,0,0,0.8,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,170,PE,0,0,0,1.55,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,180,PE,0,0,0,2.8,0.4,0,0,0,0,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,190,PE,1,1,1,1,1,1,1.91,1000,1000,31-JUL-2012,
OPTSTK,TITAN,30-Aug-2012,200,PE,1,1.6,0.8,1.45,1.45,56,112.7,53000,22000,31-JUL-2012,
